"Name","State","Notes","User","Tags","Created","Runtime","Sweep","cfg_file","dataset.dataset_name","dataset.num_samples","dataset.seq_len","dataset.task","device","draft_model.attn_implementation","draft_model.dtype","draft_model.model_name_or_path","target_model.attn_implementation","target_model.dtype","target_model.model_name_or_path","target_sparse_config.kernel_size","target_sparse_config.max_capacity_prompt","target_sparse_config.query_aggregation","target_sparse_config.sparse_type","target_sparse_config.window_size","draft_model.num_eval_tokens","target_sparse_config.num_vertical","target_sparse_config.pooling","target_sparse_config.prefill_window_size","draft_input_ratio","draft_nulls","draft_score","draft_score_all","perf/draft/compressed_input_size","perf/draft/compressed_input_size_mean","perf/draft/full_input_size","perf/draft/full_input_size_mean","perf/draft/input_length","perf/draft/input_length_mean","perf/draft/input_ratio","perf/draft/input_ratio_mean","perf/draft/mem_gb_after/generate","perf/draft/mem_gb_before/generate","perf/draft/output_length","perf/draft/output_length_mean","perf/draft/time/generate","perf/target/compressed_input_size","perf/target/compressed_input_size_mean","perf/target/full_input_size","perf/target/full_input_size_mean","perf/target/input_length","perf/target/input_length_mean","perf/target/input_ratio","perf/target/input_ratio_mean","perf/target/mem_gb_after/generate","perf/target/mem_gb_before/generate","perf/target/output_length","perf/target/output_length_mean","perf/target/time/generate","target_input_ratio","target_nulls","target_score","target_score_all"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00000","finished","-","","","2025-04-22T09:35:26.000Z","202","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00000.yaml","longbench","50","","narrativeqa","2","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.0000516098910217567","","17.48","0","1","1","13569","28729.98","13569","28729.98","0.00007369739848183359","0.0000516098910217567","3.5838265419006348","2.337027072906494","38","17.2","0.40318965911865234","13569","28729.98","13569","28729.98","13569","28729.98","1","1","18.854363918304443","17.291708946228027","9","10.98","1.0417075157165527","1","","26.69","0.16666666666666666"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00014","finished","-","","","2025-04-22T09:51:52.000Z","199","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00014.yaml","longbench","50","","lcc","0","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.0001422102178068484","","38.24","0.47","1","1","2761","3038.62","2761","3038.62","0.0003621876131836291","0.00042586482577622","17.57481336593628","17.32129192352295","64","64","0.4183082580566406","4310","10103.5","4310","10103.5","4310","10103.5","1","1","17.81723117828369","17.29086971282959","64","64","1.2227916717529297","1","","53.58","0.98"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00037","finished","-","","","2025-04-22T13:11:08.000Z","196","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00037.yaml","longbench","50","","musique","2","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00006063210204474352","","13.25","0","1","1","16926","16582.82","16926","16582.82","0.00005908070424199457","0.00006063210204474352","1.7259831428527832","0.9546999931335448","3","9.58","0.1492633819580078","16926","16582.82","16926","16582.82","16926","16582.82","1","1","30.48129510879517","28.463222980499268","2","7.68","2.1132991313934326","1","","39.96","0"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00060","finished","-","","","2025-04-22T10:57:47.000Z","195","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00060.yaml","longbench","50","","passage_count","2","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00007336906547958129","","0","0","1","1","12689","15373.04","12689","15373.04","0.00007880841673890771","0.00007336906547958129","29.04432487487793","28.464866638183594","2","2","0.0986640453338623","12689","15373.04","12689","15373.04","12689","15373.04","1","1","30.03946304321289","28.463627815246586","32","29.16","2.3387792110443115","1","","4","0"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00024","finished","-","","","2025-04-22T10:03:02.000Z","194","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00024.yaml","longbench","50","","multi_news","2","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00018408511879044673","","60","0.22522522183589","1","1","1601","2504.28","1601","2504.28","0.0006246096189881324","0.0006321882642126078","17.470829010009766","17.32127571105957","64","64","0.4466164112091065","11033","6801.04","11033","6801.04","11033","6801.04","1","1","18.598339557647705","17.290881156921387","64","64","1.6031548976898191","1","","64","1"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00044","finished","-","","","2025-04-22T13:14:11.000Z","193","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00044.yaml","longbench","50","","passage_count","1","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00007336906547958129","","0","0","1","1","12689","15373.04","12689","15373.04","0.00007880841673890771","0.00007336906547958129","29.044734954833984","28.46549129486084","2","2","0.09867310523986816","12689","15373.04","12689","15373.04","12689","15373.04","1","1","29.991952896118164","28.46448230743408","30","27.48","2.327975034713745","1","","4.33","0"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00008","finished","-","","","2025-04-22T09:44:32.000Z","191","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00008.yaml","longbench","50","","multi_news","0","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00018408511879044673","","60","0.22522522183589","1","1","1601","2504.28","1601","2504.28","0.0006246096189881324","0.0006321882642126078","17.47061586380005","17.32127571105957","64","64","0.4168074131011963","11033","6801.04","11033","6801.04","11033","6801.04","1","1","18.563540935516357","17.290881156921387","64","64","1.5917456150054932","1","","66","1"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00016","finished","-","","","2025-04-22T09:53:04.000Z","189","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00016.yaml","longbench","50","","narrativeqa","2","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.0000516098910217567","","17.48","0","1","1","13569","28729.98","13569","28729.98","0.00007369739848183359","0.0000516098910217567","18.541225910186768","17.295303344726562","38","17.2","0.4143910408020019","13569","28729.98","13569","28729.98","13569","28729.98","1","1","18.88727569580078","17.291708946228027","8","9.5","2.4932286739349365","1","","25.18","0.3636363636363636"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00018","finished","-","","","2025-04-22T09:56:23.000Z","184","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00018.yaml","longbench","50","","multifieldqa_en","2","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00006333549407768176","","21.4","0.5263157894736842","1","1","6426","7427.8","6426","7427.8","0.0001556178026766262","0.00018718211243883056","17.893682956695557","17.303638458251953","14","21.94","0.1539926528930664","16318","15869.78","16318","15869.78","16318","15869.78","1","1","19.186668872833252","17.291077613830566","22","5.98","5.968691349029541","1","","32.27","0"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00010","finished","-","","","2025-04-22T09:47:45.000Z","183","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00010.yaml","longbench","50","","triviaqa","0","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00007521057139330047","","2","1","1","1","4181","12284.98","4181","12284.98","0.0002391772303276728","0.00012180517758519905","17.70520257949829","17.321295738220215","4","58.02","0.06032705307006836","12396","15009.7","12396","15009.7","12396","15009.7","1","1","18.716997623443604","17.290998458862305","2","3.84","0.855539083480835","1","","7.33","0"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00015","finished","-","","","2025-04-22T13:06:35.000Z","180","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00015.yaml","longbench","50","","repobench-p","1","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.0001422102178068484","","38.24","0.96","1","1","4310","10103.5","4310","10103.5","0.0002320185614849188","0.0001422102178068484","2.7596750259399414","2.363807201385498","64","64","0.43323493003845215","4310","10103.5","4310","10103.5","4310","10103.5","1","1","17.81645441055298","17.29086971282959","64","64","1.2405216693878174","1","","53.58","0.98"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00045","finished","-","","","2025-04-22T10:38:08.000Z","175","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00045.yaml","longbench","50","","passage_retrieval_en","2","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00007802922726522599","","2","0","1","1","14541","12962.06","14541","12962.06","0.00006877106113747335","0.00007802922726522599","29.129326820373535","28.46670961380005","4","4","0.7835135459899902","14541","12962.06","14541","12962.06","14541","12962.06","1","1","30.2055926322937","28.463645458221436","32","22.28","2.567807674407959","1","","89.67","1"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00031","finished","-","","","2025-04-22T10:12:02.000Z","174","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00031.yaml","longbench","50","","repobench-p","2","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.0001422102178068484","","38.24","0.96","1","1","4310","10103.5","4310","10103.5","0.0002320185614849188","0.0001422102178068484","17.717090606689453","17.32133913040161","64","64","0.4678521156311035","4310","10103.5","4310","10103.5","4310","10103.5","1","1","17.85248851776123","17.29086971282959","64","64","1.2414219379425049","1","","52.52","0.98"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00061","finished","-","","","2025-04-22T13:17:26.000Z","171","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00061.yaml","longbench","50","","passage_retrieval_en","1","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00007802922726522599","","2","0","1","1","14541","12962.06","14541","12962.06","0.00006877106113747335","0.00007802922726522599","29.129383087158203","28.466765880584717","4","4","0.6865513324737549","14541","12962.06","14541","12962.06","14541","12962.06","1","1","30.25678586959839","28.464499950408936","32","20.88","2.601996898651123","1","","92","1"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00009","finished","-","","","2025-04-22T12:52:29.000Z","169","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00009.yaml","longbench","50","","trec","0","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00018408511879044673","","60","1","1","1","11033","6801.04","11033","6801.04","0.00009063717937097796","0.00018408511879044673","3.376901626586914","2.363837718963623","64","64","0.5231692790985107","11033","6801.04","11033","6801.04","11033","6801.04","1","1","18.563540935516357","17.290881156921387","64","64","1.585754632949829","1","","66","1"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00053","finished","-","","","2025-04-22T13:16:19.000Z","163","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00053.yaml","longbench","50","","musique","0","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00006063210204474352","","13.25","0","1","1","16926","16582.82","16926","16582.82","0.00005908070424199457","0.00006063210204474352","29.24040937423706","28.469126224517822","3","9.58","0.14813756942749023","16926","16582.82","16926","16582.82","16926","16582.82","1","1","30.53256893157959","28.465511798858643","2","5.72","2.119592666625977","1","","41.81","0"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00025","finished","-","","","2025-04-22T13:07:22.000Z","163","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00025.yaml","longbench","50","","trec","2","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00018408511879044673","","60","1","1","1","11033","6801.04","11033","6801.04","0.00009063717937097796","0.00018408511879044673","3.376901626586914","2.363837718963623","64","64","0.5139858722686768","11033","6801.04","11033","6801.04","11033","6801.04","1","1","18.598339557647705","17.290881156921387","64","64","1.6063849925994873","1","","64","1"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00002","finished","-","","","2025-04-22T09:36:31.000Z","153","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00002.yaml","longbench","50","","multifieldqa_en","0","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00009280029420987316","","27.16","0.5263157894736842","1","1","6426","7427.8","6426","7427.8","0.0001556178026766262","0.00018718211243883056","17.893682956695557","17.303638458251953","14","21.94","0.15122413635253906","16353","12826.94","16353","12826.94","16353","12826.94","1","1","19.16125726699829","17.290966033935547","12","7.14","1.175187110900879","1","","58.42","1"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00035","finished","-","","","2025-04-22T10:16:59.000Z","149","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00035.yaml","longbench","50","","hotpotqa","0","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.0000890643069950677","","19.22","0.6399999999999999","1","1","17597","13378.6","17597","13378.6","0.000056827868386656816","0.0000890643069950677","29.281021118164062","28.477952003479004","27","12.72","0.3696269989013672","17597","13378.6","17597","13378.6","17597","13378.6","1","1","30.567480087280273","28.464462757110596","11","5.88","2.2288498878479004","1","","56.39","1"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00051","finished","-","","","2025-04-22T10:47:09.000Z","145","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00051.yaml","longbench","50","","hotpotqa","0","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.0000890643069950677","","19.22","0.6399999999999999","1","1","17597","13378.6","17597","13378.6","0.000056827868386656816","0.0000890643069950677","29.281021118164062","28.477952003479004","27","12.72","0.3703246116638184","17597","13378.6","17597","13378.6","17597","13378.6","1","1","30.615985870361328","28.464462757110596","11","5.42","2.2383944988250732","1","","56.39","1"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00003","finished","-","","","2025-04-22T12:52:29.000Z","120","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00003.yaml","longbench","50","","hotpotqa","2","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00009280029420987316","","27.16","0.35714285714285715","1","1","16353","12826.94","16353","12826.94","0.00006115085916957133","0.00009280029420987316","3.8382086753845215","2.3357114791870117","27","6.2","0.3811991214752197","16353","12826.94","16353","12826.94","16353","12826.94","1","1","19.16125726699829","17.290966033935547","12","7.14","1.170950174331665","1","","58.42","1"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00005","finished","-","","","2025-04-22T09:39:05.000Z","110","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00005.yaml","longbench","50","","musique","0","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00006333549407768176","","21.4","0","1","1","16318","15869.78","16318","15869.78","0.00006128201985537444","0.00006333549407768176","18.795548915863037","17.296164989471436","2","6.66","0.21484780311584473","16318","15869.78","16318","15869.78","16318","15869.78","1","1","19.150840282440186","17.291077613830566","22","6.68","5.19413161277771","1","","29.97","0"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00017","finished","-","","","2025-04-22T09:55:13.000Z","104","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00017.yaml","longbench","50","","qasper","0","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00023092859767372457","","25.94","0","1","1","5851","5221.02","5851","5221.02","0.00017091095539224064","0.00023092859767372457","17.85629367828369","17.31904649734497","4","15.94","0.46820783615112305","5851","5221.02","5851","5221.02","5851","5221.02","1","1","18.02524423599243","17.291050910949707","33","21.22","0.8919382095336914","1","","46.67","0.392156862745098"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00029","finished","-","","","2025-04-22T10:10:06.000Z","97","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00029.yaml","longbench","50","","passage_retrieval_en","0","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.0000804742779338311","","2","0","1","1","13959","12562.02","13959","12562.02","0.00007163836951070993","0.0000804742779338311","18.57451105117798","17.292778968811035","4","4","0.19417142868041992","13959","12562.02","13959","12562.02","13959","12562.02","1","1","18.924246788024902","17.29101324081421","4","4","1.7036798000335691","1","","100","1"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00033","finished","-","","","2025-04-22T10:14:58.000Z","89","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00033.yaml","longbench","50","","qasper","2","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.0002281477932569214","","25.89","0.15384615384615383","1","1","5931","5303.86","5931","5303.86","0.0001686056314280897","0.0002281477932569214","16.192432403564453","15.922154903411863","39","20.36","0.3994300365447998","5931","5303.86","5931","5303.86","5931","5303.86","1","1","29.21870803833008","28.46368646621704","4","25.3","0.7712302207946777","1","","46.17","0"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00036","finished","-","","","2025-04-22T13:28:23.000Z","83","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00036.yaml","longbench","50","","2wikimqa","2","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00016617958208665307","","25.54","1","1","1","5203","8017.7","5203","8017.7","0.00019219680953296177","0.00016617958208665307","1.193361759185791","0.9545116424560548","9","10.76","0.10334467887878418","5203","8017.7","5203","8017.7","5203","8017.7","1","1","29.124733924865723","28.462980270385746","9","8.12","0.8059258460998535","1","","63.08","1"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00021","finished","-","","","2025-04-22T13:06:36.000Z","83","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00021.yaml","longbench","50","","musique","0","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00006333549407768176","","21.4","0","1","1","16318","15869.78","16318","15869.78","0.00006128201985537444","0.00006333549407768176","3.836969375610352","2.3386330604553223","2","6.66","0.21322917938232425","16318","15869.78","16318","15869.78","16318","15869.78","1","1","19.186668872833252","17.291077613830566","22","5.98","1.296938419342041","1","","32.27","0"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00052","finished","-","","","2025-04-22T13:28:24.000Z","81","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00052.yaml","longbench","50","","2wikimqa","0","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00016617958208665307","","25.54","1","1","1","5203","8017.7","5203","8017.7","0.00019219680953296177","0.00016617958208665307","1.193361759185791","0.9545116424560548","9","10.76","0.10475993156433104","5203","8017.7","5203","8017.7","5203","8017.7","1","1","29.176700592041016","28.462980270385746","9","8.04","0.8007872104644775","1","","62.55","1"
"draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00049","finished","-","","","2025-04-22T10:45:50.000Z","76","","cfg/draft1_target1/Qwen2.5-14B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00049.yaml","longbench","50","","qasper","0","flash_attention_2","bfloat16","Qwen/Qwen2.5-0.5B-Instruct","flash_attention_2","bfloat16","Qwen/Qwen2.5-14B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.0002281477932569214","","25.89","0.15384615384615383","1","1","5931","5303.86","5931","5303.86","0.0001686056314280897","0.0002281477932569214","28.747902870178223","28.476813793182373","39","20.36","0.3812673091888428","5931","5303.86","5931","5303.86","5931","5303.86","1","1","29.26997423171997","28.4645414352417","4","21.44","0.7702710628509521","1","","52.46","0"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00028","finished","-","","","2025-04-22T10:08:48.000Z","75","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00028.yaml","longbench","50","","passage_count","0","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","512","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00007521057139330047","","2","0","1","1","12396","15009.7","12396","15009.7","0.00008067118425298483","0.00007521057139330047","18.43492078781128","17.296119213104248","11","10.72","0.20769214630126953","12396","15009.7","12396","15009.7","12396","15009.7","1","1","18.751437187194824","17.290998458862305","15","5.42","1.048121690750122","1","","7.33","0"
"draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00012","finished","-","","","2025-04-22T12:54:31.000Z","74","","cfg/draft1_target1/Llama-3.1-8B-Instruct/ethan/ethan_longbench1/longbench/sparse_prefill_snapkv/00012.yaml","longbench","50","","passage_count","2","flash_attention_2","bfloat16","meta-llama/Llama-3.2-1B-Instruct","flash_attention_2","bfloat16","meta-llama/Llama-3.1-8B-Instruct","5","256","max","sparse_prefill_snapkv","32","64","2048","max","2048","0.00007521057139330047","","2","0","1","1","12396","15009.7","12396","15009.7","0.00008067118425298483","0.00007521057139330047","18.43505573272705","17.296119213104248","11","10.72","0.2113032341003418","12396","15009.7","12396","15009.7","12396","15009.7","1","1","18.716997623443604","17.290998458862305","2","3.84","0.8635258674621582","1","","7.33","0"
